alpha,delta,u,g,r,i,z,class,redshift,plate,MJD
124.882223623035,27.0946018498874,22.46334,21.84218,21.88602,21.71698,20.83307,QSO,2.116201,4457,55858
40.8844835967659,-0.584608058829397,22.86142,20.52036,19.09502,18.56611,18.18036,GALAXY,0.2612367,807,52295
52.8486346757163,-0.772467406218603,18.45734,17.21996,16.74486,16.53184,16.46239,STAR,-3.01371e-05,2049,53350
346.914360219195,0.805789773337674,22.91138,22.80428,22.62583,21.98684,22.10228,GALAXY,0.8048023,9204,57712
358.921484833894,-9.70905034813898,23.47657,21.52286,20.27533,19.34815,19.06401,GALAXY,0.488791,7166,56602
224.8899118549,47.8034345391466,22.69304,22.16138,21.53116,20.52426,19.66223,GALAXY,0.8509971,8432,57834
180.38019772436,5.84394830116561,20.02085,18.18506,17.35493,16.95827,16.6621,GALAXY,0.07504288,842,52376
338.700751385711,4.64434198714503,23.48697,24.49542,21.59074,20.16279,19.57619,GALAXY,0.6720658,4291,55525
145.21861066982,29.5397689657048,22.48011,20.21539,18.58885,17.95697,17.59004,GALAXY,0.3524438,5802,56309
194.540014801917,3.25320659479347,20.06527,18.45872,17.54291,17.10366,16.72926,GALAXY,0.07214739,523,52026
54.3841762305284,0.354665581528945,23.06632,20.45025,19.26506,18.79593,18.44554,GALAXY,0.2029823,1632,52996
218.475155825128,43.3563679874444,20.01541,17.98087,16.92932,16.47197,16.11443,GALAXY,0.1291871,1395,52825
218.765310050522,47.1901852541474,22.11159,20.05935,19.58119,19.39848,19.41179,QSO,3.152425,6752,56366
249.998540440866,36.6444083006532,17.32234,15.99829,15.54214,15.37461,15.32538,STAR,-7.520016e-05,2255,53565
4.38367637355827,31.0429348554002,22.91196,23.52088,22.06796,20.50195,19.75932,STAR,-5.14038e-06,7745,58077
165.601773181738,19.4677710149486,20.12481,18.56461,17.61071,17.17133,16.8915,GALAXY,0.1677951,2485,54176
149.055028834307,30.3353475840157,25.27652,21.13096,20.51524,20.32169,20.41916,QSO,3.312584,11379,58438
231.17201720547,47.946355545655,21.60105,20.79242,20.16401,19.74786,19.69797,QSO,1.49782,6728,56426
168.304453860998,27.7219956310552,20.03079,20.00471,19.97858,19.74656,19.74791,QSO,1.834513,6435,56341
149.745644643631,17.0609649350134,21.56987,19.64495,18.29374,17.68086,17.2149,GALAXY,0.2840163,5326,56002
182.849974267377,42.3763563445287,21.75372,21.14839,21.31304,21.29545,20.68492,QSO,2.299434,8383,57518
231.759236379494,42.0686369350268,15.86977,15.97801,16.51925,16.85488,17.17524,STAR,-6.157129e-05,1679,53149
201.882559938558,45.2308831620078,24.99753,22.20735,20.5139,19.59202,19.34226,GALAXY,0.5302658,6627,56369
232.868634760963,27.1320902727195,19.27903,17.93917,17.31031,16.93011,16.69017,GALAXY,0.07015416,1848,54180
225.339242603352,20.5531705166655,22.64371,21.94611,20.23125,19.40807,18.97829,GALAXY,0.2610537,5901,56039
5.04340880080019,2.85598706612635,23.43341,21.8826,21.64483,21.7876,21.38776,QSO,3.102566,7854,56989
164.430776235144,40.1723524606169,21.64391,20.99838,20.92616,20.88767,21.29182,QSO,2.280106,4625,55632
325.781343041333,2.3400134638249,20.541,19.19347,19.11407,19.13136,19.03984,STAR,-0.0003366961,5145,55835
92.6527578023784,0.285098319563897,24.43147,21.9843,20.3926,19.14789,18.4292,STAR,0.0001863111,1249,54484
7.62099545367516,-0.201711937299947,22.96907,22.46778,21.84269,22.07693,21.91931,QSO,2.798221,4220,55447
184.771096205115,5.73722153462382,23.40878,22.22589,19.52616,18.78988,18.35684,GALAXY,0.5128884,4832,55680
242.835595348431,15.858231033393,16.82708,15.02091,14.27324,14.22892,13.78097,STAR,-0.000459112,2177,54557
55.4997997554535,-0.457420281170632,22.77773,22.24394,20.74395,19.87255,19.40111,QSO,0.490355,2639,54116
202.480310726594,41.7684928309111,24.74996,22.23727,20.5195,19.46579,18.97084,GALAXY,0.6400372,6622,56365
4.95925490185462,-9.69014739047417,23.18983,20.82136,19.44793,18.84864,18.44507,STAR,3.768609e-05,1913,53321
114.27967718592,41.5659300524935,20.48342,20.30348,20.14983,19.68881,19.54312,QSO,1.89299,8290,57364
191.318171543672,21.679558199749,20.33044,18.46037,17.47312,17.0512,16.70712,GALAXY,0.1429846,2648,54485
242.932577491082,53.7885471301126,18.81155,17.32829,16.78927,16.607,16.53436,STAR,-4.226026e-05,2176,54243
211.909606666667,65.4300586740999,22.70523,21.9919,20.4162,19.60018,19.22622,GALAXY,0.381104,6986,56717
337.012497348943,13.3878695716001,24.44437,21.81168,20.20563,19.28769,18.84506,GALAXY,0.5263833,5043,56187
318.249214566242,11.184583727327,21.58842,18.83547,17.37246,16.63798,16.22652,STAR,9.967609e-05,1890,53237
339.316036932995,20.5817402972686,22.45411,22.28631,20.53656,19.4308,19.21364,GALAXY,0.558526,5025,55836
359.16277745239,-0.961752349246662,21.56426,19.32452,18.21108,17.72072,17.36763,GALAXY,0.1412802,1539,52943
353.51253449093,-0.174135539879104,20.93652,18.65163,17.68561,17.31282,17.10192,STAR,-0.0002117871,3142,54735
335.522358508029,2.37187247678532,21.97226,22.96636,21.21032,19.89437,19.73663,GALAXY,0.6134886,4322,55503
1.18683585802142,9.35436214061456,24.67755,22.76069,21.0451,20.1954,19.73551,GALAXY,0.4169784,4534,55863
226.102943657694,42.4529287893369,22.17629,21.68726,20.47007,19.59967,19.31135,GALAXY,0.5707721,6054,56089
127.806149949091,28.4365410730212,25.72115,22.6434,20.68248,19.65076,19.20075,GALAXY,0.5174615,4455,55539
188.224996918612,47.972659353929,20.16749,20.27655,20.28257,19.83785,20.00931,QSO,1.853364,7419,56811
139.533964918377,4.423889594324,22.89635,21.25542,19.41761,18.75589,18.44716,GALAXY,0.3626143,4795,55889
62.9354665745442,-5.33574891505911,21.46503,18.63842,17.46942,17.02724,16.78155,STAR,0.0001667776,3157,54802
357.597205270794,30.901374218466,25.16481,20.94305,19.21219,18.58214,18.20388,GALAXY,0.2965479,6512,56567
252.867020677261,48.3055702511258,22.26416,21.14657,20.80356,20.73613,20.40989,STAR,-0.001384087,8054,57194
353.855806559442,1.05155593566348,20.65643,18.48126,17.53094,17.10341,16.7836,GALAXY,0.08164533,682,52525
338.114178505576,17.7548278894407,22.62759,24.0634,22.14452,20.56353,19.88372,GALAXY,0.8725223,7581,57195
129.132382692977,44.4186881137563,26.05269,22.09144,20.14081,19.55232,19.18568,GALAXY,0.4282395,6383,56362
133.830663563204,23.7318609677062,24.25657,23.46344,22.43912,22.42209,21.85753,GALAXY,0.83601,9592,58083
119.068102656761,18.6271535268177,26.63532,21.08902,20.41989,19.41206,18.90735,STAR,0.0001222022,4490,55629
164.126284187125,63.5594756570644,20.94931,20.5438,20.26409,20.01127,19.901,QSO,1.515966,7104,56711
199.373633738835,47.114895823776,22.14809,20.84095,20.63363,20.19933,20.02549,GALAXY,0.1190098,7408,56780
164.827193050474,5.70214160620207,22.30964,20.64264,18.77138,18.20107,17.90871,GALAXY,0.3076525,4854,55685
157.67939528018,1.66698228525541,25.13515,23.30359,21.46996,19.25779,18.0029,STAR,9.410266e-05,504,52316
312.511100106603,2.90269856057668,18.74774,17.06196,16.38105,16.13944,16.01292,STAR,-0.0001351793,2815,54414
206.159419601583,66.900168005855,24.60019,22.68787,20.19874,19.05001,18.50697,GALAXY,0.6641312,6825,56717
259.264756887089,28.2282737590105,18.94383,17.51661,16.96637,16.78178,16.67727,STAR,-0.0001235196,980,52431
247.303685396275,31.5268012645163,21.04469,20.76121,20.72099,20.36236,20.4655,QSO,1.526247,10919,58255
143.513885201841,54.2784812262027,18.04059,16.09377,15.19502,14.73617,14.42449,GALAXY,0.06166698,555,52266
29.4387031006741,-2.13586250182163,23.21632,21.39796,21.20923,21.14279,21.37847,STAR,-0.000303594,4349,55803
47.6018635387121,-0.770472010658786,21.55918,20.52115,19.9606,19.70488,19.53178,STAR,-0.0004649973,2068,53386
15.4556509412436,13.1347116040566,19.78401,18.917,18.52388,18.38194,18.32277,STAR,2.878935e-05,4660,56191
194.539931858154,3.19844015868336,23.28662,21.96948,20.59254,19.62392,19.10279,GALAXY,0.6223786,4757,55653
209.736933759431,-1.8807149906974,19.01486,19.19435,19.68715,20.00197,20.2984,STAR,0.0003418954,914,52721
9.62898114646105,0.0303558959284892,22.6116,23.16685,22.3165,21.72766,21.28734,GALAXY,0.8925752,9409,58051
45.8669229481671,0.761395254642044,21.01821,19.89921,19.50315,19.36523,19.38739,STAR,0.0002046602,2068,53386
163.489816914829,27.8630323447905,23.15258,22.39779,21.59532,21.59052,20.91534,GALAXY,0.753653,10474,58143
133.255812900562,55.1737574134373,20.74995,20.56191,20.67514,20.27131,20.40662,QSO,1.783232,7276,57061
188.438962254858,7.54048523252848,20.36244,18.48834,17.48856,17.04796,16.65991,GALAXY,0.1006161,1627,53473
203.616518778426,57.7440817049577,21.94671,21.3811,21.36826,21.10186,21.12924,STAR,-0.001128424,6829,56453
118.545711726975,53.4728167575465,24.34648,20.64038,18.74139,18.05471,17.80748,GALAXY,0.3877074,1870,53383
151.180309529185,36.3193088158195,23.07176,22.00047,20.4522,19.60992,19.39255,GALAXY,0.5107714,4637,55616
124.130857943292,26.2957310407004,26.87601,22.05327,20.33901,19.39026,18.81845,QSO,1.176958,4463,55868
164.943216911499,41.4074511686815,22.14865,21.48141,21.44701,21.61155,21.03708,QSO,2.494105,4624,55654
122.622889005888,56.2488781443894,20.8033,20.67874,20.63719,20.34706,20.17738,QSO,1.755538,7281,57007
124.81802106506,16.1162790146461,20.64611,21.41404,20.7528,24.36181,20.82371,QSO,1.030335,2272,53713
128.83534552021,13.795903040973,19.38959,18.04141,17.44211,17.20871,17.00977,STAR,0.0003987868,3195,54832
251.156387631871,45.8907933238957,23.12989,22.26236,21.7667,21.60318,21.34161,GALAXY,0.20657,8539,58021
133.883861802785,64.3376508067602,22.24435,20.28311,18.55465,17.91158,17.55598,GALAXY,0.2955105,1876,54464
249.645696962779,37.7040009241157,21.79188,21.77578,21.61051,21.44948,21.17941,QSO,1.116191,10728,58248
131.762753941428,54.6903789966195,22.07276,20.98757,20.25241,19.99283,19.87772,STAR,-0.0005090762,7276,57061
334.552293911004,0.104959495939304,22.27058,21.60253,21.48222,21.41862,22.39007,STAR,-0.0009239258,9147,58038
2.00429958708349,3.23778486457922,20.52732,20.43563,20.44306,20.24324,19.96293,QSO,1.974295,8743,57663
192.657634814741,19.0120477933886,19.19773,17.78169,17.05644,16.62675,16.28283,GALAXY,0.1068398,2615,54483
241.722850152042,12.3176567326007,19.25079,18.05006,17.43366,17.01072,16.8088,GALAXY,0.06422438,2525,54569
28.6162901607279,1.04830446600524,23.06769,22.64219,22.18633,22.01851,22.16275,QSO,1.3634,7836,57278
42.2915133134601,33.8324855186211,20.70813,19.46532,19.38657,19.44524,19.49576,STAR,-0.0003662755,3210,54876
115.329607033151,19.4118757823717,23.96955,22.51326,22.16433,21.43057,20.72213,GALAXY,0.8758625,8954,57453
16.8254778296233,0.647382677885546,23.20744,22.00607,21.75694,21.71399,21.18648,QSO,0.4408532,3736,55214
244.021207946298,52.2541937406775,22.64371,22.21321,21.22184,20.26565,19.80394,GALAXY,0.6397254,6313,56460
204.700198118214,33.7730348794039,21.94606,19.69969,18.2192,17.66678,17.23194,GALAXY,0.2516738,3985,55320
143.878573582712,5.75052204532387,20.17965,19.52111,19.58071,19.63509,19.31773,QSO,2.388345,4871,55928
2.27060359224538,-5.16679195201962,21.94309,20.63549,20.03979,19.72698,19.49756,STAR,-0.0003289022,2630,54327
20.6372659717917,0.49850259634571,21.98606,21.97595,21.93287,21.70441,21.91081,QSO,1.929057,7818,56989
145.157909585676,19.5804965395058,17.68253,16.49369,15.85032,15.4991,15.17621,GALAXY,0.02636215,2361,53762
199.731684892689,35.1829259593514,24.75163,21.79008,20.19984,19.3942,19.07667,GALAXY,0.4402566,3980,55331
162.606823160659,32.1303820838344,20.35512,18.61992,17.72623,17.37638,17.06392,GALAXY,0.05962912,2026,53711
180.850978584395,37.1587788639477,23.81646,21.45901,20.21436,19.36784,18.8977,GALAXY,0.5931385,4649,55621
178.405809935272,49.3459216449241,24.31874,23.14387,21.53545,20.49018,19.77117,GALAXY,0.5242283,7403,57071
151.751569445206,55.3095036587389,22.05645,21.99079,21.5067,21.38326,20.9315,QSO,1.443127,8187,57423
171.597509780663,42.7140023357382,21.14602,21.07269,20.86964,20.8283,21.50985,QSO,1.323831,8368,57431
133.739638997853,35.4143877619283,18.84404,16.70106,15.49205,15.01239,14.6972,GALAXY,0.1430253,1211,52964
227.094835392079,30.2514252429034,22.56059,22.2736,20.53086,19.44317,18.97023,GALAXY,0.5572074,3876,55245
202.907136419706,47.1519394425669,24.67804,22.63094,20.9397,20.51927,19.80624,GALAXY,0.4029252,7407,56772
345.934279363438,19.3951611549526,23.35641,23.47911,22.33974,20.93611,19.95428,STAR,-0.0001070604,7608,56945
11.6793062010225,0.181702123107718,22.67889,22.34414,21.81915,20.96011,20.53935,GALAXY,0.0424313,9408,58077
193.591225390647,49.195209209323,23.09533,21.45399,19.97948,19.20366,18.73628,GALAXY,0.5000193,6669,56413
250.410742365161,47.4804076860523,20.72326,20.69099,20.45345,20.43138,20.39314,QSO,1.432913,8541,58257
247.173861539856,54.785945883026,22.34531,20.94057,20.71084,21.00069,20.6802,QSO,2.883767,8064,58255
358.467963011998,17.8918566110786,25.83155,21.63095,21.25047,21.17007,21.39107,STAR,3.585072e-05,6207,56239
323.496439897171,-2.42365828771899,22.79546,20.4503,18.61019,17.9739,17.62296,GALAXY,0.3249427,4385,55752
24.4442500628573,-1.2129613756499,23.66379,22.06071,20.55919,19.72184,19.42893,GALAXY,0.6048359,3639,55205
349.182635451027,17.2071151507425,19.56768,18.64512,18.28085,18.12971,18.10323,STAR,-0.000490076,6135,56192
151.666776632305,14.4467488359192,19.70743,17.75001,17.01858,16.79787,16.671,STAR,0.0001405581,3249,54880
14.8870656277222,19.1341142849656,19.00355,18.05789,17.71821,17.58648,17.55523,STAR,-0.0005692801,5124,55894
206.00558981265,41.1938650965236,18.04608,16.08204,15.17703,14.76576,14.45762,GALAXY,0.0630568,4709,55720
127.591036727881,37.4745340893793,22.59955,21.02378,19.52688,18.65291,18.18871,GALAXY,0.4159483,3762,55507
350.840960218049,0.660378615425126,22.28382,20.32212,19.14515,18.65727,18.38192,STAR,-0.0002708891,1095,52521
236.023191499429,34.6688835376888,25.44387,23.08709,21.71548,20.2944,19.6318,GALAXY,0.700863,10740,58223
133.743518159858,55.1446791826188,21.08402,19.11287,17.70656,17.20654,16.87495,GALAXY,0.2464943,5154,55864
318.605443505007,1.94116791475967,25.04127,21.58169,20.79241,20.64379,20.68859,STAR,-0.0004244149,5141,55746
122.436983421932,24.4239308688536,23.5981,22.71338,20.74266,19.50477,18.9745,GALAXY,0.6173012,4463,55868
327.712455489542,29.9511815714376,24.69062,23.12481,20.90536,21.37651,19.98355,GALAXY,0.4460611,7642,57651
241.954341942714,26.9458477977131,20.71997,19.00217,17.70787,17.0995,16.70292,GALAXY,0.2130378,4724,55742
216.799610838619,64.3919735317804,18.60942,17.20491,16.62019,16.25297,15.97801,GALAXY,0.03647535,499,51988
166.120515174096,56.6609452209277,20.79356,20.76224,20.7503,20.40357,20.75831,QSO,1.76156,8177,57374
110.870595890875,42.5667384568323,20.72586,21.5897,20.25287,18.97759,18.34393,GALAXY,0.7082202,3656,55241
191.377408321648,22.4229060093541,21.46857,19.10523,17.87085,17.42034,17.1078,STAR,2.595813e-05,2648,54485
126.394112703834,39.4665631382232,21.92931,21.89681,21.65818,21.37344,21.22423,QSO,1.115924,9361,58055
217.488768649234,33.497915972628,23.03152,21.55675,20.91271,20.05897,19.85726,GALAXY,0.6873723,3860,55269
330.693775485462,0.873051734002969,22.22143,21.11132,20.88185,21.03252,20.85955,QSO,2.892324,4199,55481
130.705464875326,23.4627958474282,22.54714,21.32603,21.31857,21.05048,20.39774,QSO,2.175068,11106,58511
345.920798173992,18.6153414523135,21.30374,21.02441,21.12768,20.88462,20.90288,QSO,1.765387,7611,56946
220.204825889357,15.2786836578886,22.1293,21.91215,19.63133,18.52399,17.95437,GALAXY,0.51165,5471,56034
203.162318064036,25.441170941161,16.55571,15.06987,14.26988,13.84358,13.50493,GALAXY,0.02504776,2245,54208
353.966264714939,20.0263320711212,22.14247,21.45436,21.09901,21.00713,20.68997,STAR,-0.0006336407,7602,56954
166.678930636434,-2.1560927189229,22.2394,20.96687,19.19793,18.44118,17.99293,GALAXY,0.4470752,3773,55240
31.1128338201086,1.13916275582188,20.66707,20.32656,19.89004,19.45889,19.13464,QSO,0.4657086,4234,55478
225.970515244968,10.5614586606647,25.32144,22.15392,20.6467,19.7288,19.27822,GALAXY,0.5013329,5480,56001
240.702067217273,18.84124197815,23.72076,21.34331,20.91101,20.66002,20.29509,STAR,-0.000860669,3925,55338
236.313938031356,22.0269711232862,24.17745,22.16238,22.12422,22.46981,21.67769,QSO,2.330577,3943,55336
337.75459397677,32.6309694071023,24.55639,26.54519,21.88686,20.82109,19.9692,GALAXY,0.5610359,7710,58284
197.194539630692,-1.67931532334489,20.19547,18.22791,17.32311,16.89871,16.57026,GALAXY,0.08068073,340,51990
330.997566947682,16.6337687017463,23.04412,19.92468,18.35008,17.60841,17.18253,GALAXY,0.2352284,5035,55829
246.57667429723,28.1281776383256,20.70083,18.72371,17.73489,17.2832,16.96015,GALAXY,0.09779841,1408,52822
56.352351549301,-7.20470641769544,22.97954,22.20874,21.31875,20.34891,20.03432,QSO,4.139073,462,51909
181.477215426393,51.0119439583313,18.09736,17.75319,17.72671,17.66388,17.6436,QSO,0.6958727,969,52442
19.8717992139486,28.7303898355136,20.26755,18.09969,16.95635,16.47657,16.07366,GALAXY,0.140544,6262,56267
319.977465671539,-0.676197710038606,18.7254,17.69882,17.16587,16.79099,16.58908,GALAXY,0.09434853,987,52523
48.9270427766786,-0.478206284095453,21.43518,21.32971,20.28802,19.94835,19.54759,GALAXY,0.3091038,672,52172
233.084539125847,48.5873200471472,21.99027,21.52022,21.30827,21.27666,20.90867,QSO,0.7840688,6728,56426
217.040437665207,45.7929058047842,24.67131,21.37576,20.9865,20.49075,20.36661,QSO,3.262182,8495,57481
16.6547055336859,-10.8276264795806,17.54833,16.15072,15.59039,15.33673,15.24856,STAR,-0.0001373065,3109,54833
342.513272442434,20.8410724046534,23.07362,20.38003,18.63172,17.94774,17.60279,GALAXY,0.3101111,6120,56206
154.584252676452,21.1719291297024,18.66587,16.90959,16.08715,15.67431,15.36261,GALAXY,0.06031541,2365,53739
178.99335421285,58.8810416237498,21.12266,20.93901,20.79521,20.72614,20.22672,QSO,2.14912,8237,58162
145.303201322987,38.0959383214412,21.47507,20.96915,20.85016,20.74511,20.68956,STAR,0.003797899,4574,55621
216.325450421163,18.1269754146543,22.54497,21.6213,21.27653,20.99454,20.75263,QSO,2.100695,5464,56035
176.455269791061,59.2835564414854,21.9647,20.99187,20.68905,20.72342,20.42917,QSO,2.524316,8238,58171
122.431291725768,25.0724982986943,18.98794,17.68647,17.01717,16.61695,16.36001,GALAXY,0.09842295,1265,52705
311.882025556559,-7.24064208065097,18.21535,17.17341,16.75252,16.57317,16.48494,STAR,-4.424606e-05,635,52145
104.369402056823,30.4926415624068,20.07634,18.43942,17.76158,17.46149,17.31158,STAR,-0.0001136113,3207,54850
253.671255762638,40.2286611014075,21.74382,21.04523,20.61192,20.08007,19.6714,QSO,0.5781533,630,52050
160.322801132568,27.8035384455645,24.57126,22.50818,20.98442,19.78831,19.19563,GALAXY,0.5998621,6453,56365
221.699790334811,12.2961216127204,20.59221,18.71664,17.74634,17.37084,17.02059,GALAXY,0.1199237,1714,53521
197.830188494827,29.4271089454577,23.11845,22.89427,21.06268,19.87566,19.26424,GALAXY,0.6306177,6486,56328
50.2254963414029,0.270890595644528,22.70337,20.31833,19.61136,19.10216,18.89556,GALAXY,0.06730407,1565,53002
236.023018824321,35.172340299043,20.29166,20.02081,20.06124,19.96356,19.68856,QSO,2.203486,10740,58223
37.1924604578959,-0.571549954165011,19.50895,17.72561,16.92305,16.5591,16.25845,GALAXY,0.07128919,407,51820
256.11527000729,31.3076172879477,22.64038,21.39458,20.77615,19.8707,19.51037,GALAXY,0.7210385,4997,55738
40.3348234389551,-2.62715264892265,24.68916,23.15746,21.0435,19.98394,19.32689,GALAXY,0.5867096,7826,56931
256.281045295359,64.0834730983954,20.21336,18.63408,18.12456,17.85547,17.89703,STAR,-0.0001042918,349,51699
14.1175770347681,18.8480203925628,21.8327,21.2981,20.22682,19.48678,18.98273,GALAXY,0.5726232,5702,56221
326.703955640864,2.74429858486803,22.07924,21.73695,21.66167,21.30228,20.52828,QSO,1.16957,9164,58045
132.434676991982,31.6679453412358,19.62584,19.65246,19.42886,19.41217,19.60493,QSO,1.34168,10665,58456
4.86639224453114,3.61944299749431,21.97483,19.97099,18.53623,17.97035,17.62394,GALAXY,0.2629566,8745,57391
225.316658694606,49.4998788648498,21.28075,21.41378,20.95743,21.06997,20.8587,QSO,1.39116,8432,57834
219.092576850455,-0.629426388881799,27.04459,21.99544,20.64254,19.27613,18.65993,GALAXY,0.6400722,4025,55350
130.951616352579,3.80944153313058,21.79282,19.49421,18.75026,18.01982,17.65656,STAR,0.000124766,3811,55538
317.31554193222,6.19734212305326,22.21784,22.10189,21.51347,21.58038,20.86252,QSO,2.124431,11316,58396
41.5926422781853,-0.643569342394614,23.36239,23.32612,23.23295,22.635,22.64985,QSO,1.227172,7337,56662
209.365954292302,39.5789617500804,23.29899,23.20032,21.67097,20.36063,19.59905,GALAXY,0.5990292,8848,57875
172.253448516909,41.1395783006211,20.17643,22.18661,21.10269,19.77224,19.56072,QSO,6.541817,4651,56008
112.676210963938,26.5239793273905,19.60991,19.32998,19.19413,18.93983,18.843,QSO,1.680253,11086,58401
121.792374318321,20.2323521394941,24.60764,21.67961,21.18829,21.06568,20.98172,STAR,-0.0002375123,4481,55630
237.095058664671,41.1884486685504,20.29095,18.39769,17.37715,16.90779,16.60337,GALAXY,0.1455248,1053,52468
14.7048275409473,35.8298336428196,22.52648,21.72965,19.94352,19.02792,18.54956,GALAXY,0.486257,6595,56569
22.5807238562832,-1.15806393127384,21.87504,20.10634,18.93619,18.44826,18.14914,GALAXY,0.2562815,8791,57373
167.611167974126,40.7947972477719,21.3444,20.19382,19.57699,19.1538,18.87265,STAR,0.0004174578,4620,55652
37.1009180880919,-0.712731983118233,21.17186,19.73816,19.11903,18.87755,18.7341,STAR,-0.0004554796,1508,52944
42.2433301930612,33.6551353462621,18.88195,17.15847,16.33445,16.08377,15.97199,GALAXY,-6.288663e-05,3210,54876
45.7641940642793,-0.0351237415483877,18.27571,17.23376,16.7541,16.54437,16.45741,STAR,0.000681478,7255,56597
243.215178178724,40.1965747644825,21.76472,19.56367,17.95155,17.35308,16.99105,GALAXY,0.3060146,1336,52759
359.770512276829,-8.05312480915385,26.76686,22.10107,20.30485,19.42872,18.81549,GALAXY,0.4626416,7147,56574
319.150253695574,-7.79646353313282,20.97527,19.09367,18.09662,17.53637,17.05973,GALAXY,0.1154089,639,52146
146.084748078975,16.68108907387,23.35592,23.11076,22.55707,21.72296,20.94833,GALAXY,0.8865674,9583,57809
200.215290849208,45.6861848222143,20.94062,20.23496,20.23158,20.1995,20.18196,QSO,2.349785,6623,56367
213.148088505094,20.0416378130229,21.475,19.08361,17.62962,16.41322,15.77989,STAR,-1.540502e-05,2772,54529
194.683456816843,58.6974590434076,21.83797,21.47935,21.28036,20.8546,20.76374,QSO,1.513009,8213,58487
146.200260314587,4.65521474370816,19.63187,19.31837,18.71229,18.4643,17.86199,QSO,0.3234572,570,52266
18.0311730656536,-0.998763851022324,19.76766,19.18795,19.00931,19.2079,20.48945,GALAXY,0.01256453,1499,53001
127.176618660462,10.6829519354354,19.39935,18.06093,17.61458,17.39263,17.36528,GALAXY,0.08698423,2424,54448
341.49604933172,29.8992275059356,15.69896,14.59311,14.32788,14.24421,14.23739,STAR,-0.0001854748,2621,54380
158.86542240508,21.7955243914662,25.10236,22.46333,20.49859,19.51792,19.07747,GALAXY,0.595735,5874,56039
146.924841095599,15.6100488058498,25.49236,22.37786,20.70878,19.43258,18.94835,GALAXY,0.5910051,5320,55999
319.852246057765,0.043313545150356,25.93974,22.98193,21.14848,20.04206,19.55464,GALAXY,0.5834231,4192,55469
105.16540389472,29.897288752323,19.05647,17.82899,17.29997,17.08891,16.99722,STAR,8.450355e-05,3207,54850
120.756270457959,39.1845586943669,23.36275,21.52315,20.38758,19.60689,19.33142,GALAXY,0.5779215,3802,55528
230.319134109246,-1.13858754040419,20.98553,20.41017,20.25609,20.00402,20.09475,QSO,1.526877,4012,55327
15.851113310443,-10.8363015378572,20.10281,19.10272,18.86215,18.74835,18.77504,STAR,0.0004396228,3109,54833
336.490523077149,-1.75556918918665,22.91644,22.12178,20.37901,19.57261,19.28719,GALAXY,0.4600103,4380,55857
357.232638982827,29.6732948485151,22.07064,22.28943,20.33029,19.33998,19.03341,GALAXY,0.4855942,6512,56567
318.074537298494,9.02678590565382,19.38931,18.32182,17.92777,17.7729,17.72755,STAR,-0.0005442111,11317,58398
173.132156533139,52.4839524671636,24.41965,23.04584,21.60297,20.60559,19.88488,GALAXY,0.6719294,8163,57049
161.793888407478,42.5418827579178,21.76567,21.11791,20.46025,20.41585,20.26966,QSO,1.155306,8365,57450
11.7880540527053,28.9884821402324,22.55442,21.95074,21.7554,21.77366,21.17882,QSO,1.229151,6254,56268
355.961594084316,25.9945411718065,22.27282,22.43795,21.30497,20.05607,19.18245,GALAXY,0.6034537,7699,57574
14.8007740487399,19.2102029318884,22.78302,19.73756,18.33418,17.76758,17.38854,GALAXY,0.2751052,5124,55894
212.592816081744,26.8237057194549,19.68931,19.6531,19.67747,19.37085,19.53263,QSO,1.860378,6011,56103
337.801162210537,1.33103179526054,25.34125,21.22759,20.79828,20.45311,20.47001,STAR,-0.001129712,4323,55884
309.749707383067,-6.49047754189589,20.14902,18.27166,17.26057,16.83829,16.47947,GALAXY,0.1106506,634,52164
347.534689704144,25.8523208635221,21.9072,22.19848,22.16096,21.97303,23.06479,QSO,2.353381,7705,57332
39.2352656541302,25.8354195234526,17.42823,16.20582,15.77392,15.59309,15.52503,STAR,-3.696536e-05,2379,53762
331.782709307313,8.50606618309882,22.28395,22.78027,20.73648,19.57261,19.11137,GALAXY,0.5754334,5068,55749
20.6056366682124,0.777244422669141,22.96086,24.07823,22.0085,20.50626,19.79958,GALAXY,0.7557735,7861,57281
144.336326663974,15.892203481268,19.73713,19.54366,19.29889,18.97506,18.93192,QSO,1.801988,9586,57787
241.268768101709,5.93645754657991,19.33929,19.14029,18.94462,18.86534,18.88416,QSO,1.203577,1729,53858
344.769745789287,1.02199178697335,22.95665,22.03617,20.36913,19.40166,18.99102,GALAXY,0.498502,4207,55475
250.577411640993,13.0875944438657,19.07423,17.21999,16.34112,15.94023,15.60098,GALAXY,0.05196456,2210,53535
153.286252077892,46.7697433955151,20.75788,20.57919,20.34157,20.54753,20.71353,QSO,1.037218,7384,56715
122.24092764817,37.0258408384807,20.70434,20.3939,20.3722,20.00059,19.9385,QSO,1.673867,9359,58056
239.266283405224,49.9127969478757,23.37613,21.8377,21.4127,21.09458,20.66344,GALAXY,0.1531671,8437,57894
163.031660941361,67.1083339870987,20.40282,20.46295,20.50408,20.20353,20.15306,QSO,1.85076,490,51929
242.370125076312,0.0932363906682343,20.56798,19.38097,19.3249,19.36063,19.43411,STAR,0.0009361957,345,51690
334.114566893,2.43697284188852,22.10598,22.01728,21.72212,21.5686,21.54741,QSO,1.47663,11341,58428
341.891359252729,7.00949503810412,23.91932,22.18854,20.38714,19.53079,19.32543,GALAXY,0.4742861,5059,56190
